month_end,ticker,permno,weight,composite_score,normalized_composite_score,mktcap
2009-12-31,LXK,82643,-0.0,64.8,2.92,2029089.96
2009-12-31,RF,35044,-0.0,56.8,3.61,6284689.28
2009-12-31,KEY,64995,-0.0,51.0,3.39,4876202.25
2009-12-31,WFR,81776,-0.0,29.2,3.04,3044914.44
2009-12-31,ZION,84129,-0.0,18.9,3.6,1929952.75
2009-12-31,HBAN,42906,-0.0,4.8,3.72,2612531.3
2010-01-31,AAPL,14593,0.12346159442119198,369.3,5.02,174161768.08
2010-01-31,GOOG,90319,0.10104094291014376,377.9,5.61,129239025.8
2010-01-31,MRK,22752,0.07017082739338175,308.6,0.86,116619893.68
2010-01-31,MA,91233,0.049171308537272855,394.3,6.74,27432521.5
2010-01-31,EBAY,86356,0.04314992279181237,372.7,5.26,29875332.98
2010-01-31,AMZN,84788,0.040561262805434505,322.5,1.82,55750513.86
2010-01-31,ISRG,88352,0.03899768543923416,389.0,6.37,12631950.3
2010-01-31,GLW,22293,0.037335633401330365,358.6,4.29,28134179.52
2010-01-31,ICE,90993,0.033861345992434316,383.3,5.98,6994578.36
2010-01-31,AGN,75646,0.033030628105494106,363.6,4.63,17476665.0
2010-01-31,DO,82298,0.029627156407216634,361.5,4.49,12723676.83
2010-01-31,CF,90829,0.028449108496730876,371.6,5.18,4509188.74
2010-01-31,F,25785,0.027347596210824603,318.0,1.51,35080939.16
2010-01-31,MWV,21186,0.02476838915592148,361.5,4.49,4119315.73
2010-01-31,CSX,62148,0.021732788191852953,331.7,2.45,16825078.74
2010-01-31,HSP,90110,0.020158223600150103,341.3,3.1,8211782.4
2010-01-31,NOV,84032,0.020009204819226068,326.2,2.07,17109983.3
2010-01-31,PCP,63830,0.018985276757502445,327.0,2.12,14811306.25
2010-01-31,LO,17279,0.018858892787962545,331.0,2.4,12160448.0
2010-01-31,COH,88661,0.01844505734070872,331.5,2.43,11124208.64
2010-01-31,CRM,90215,0.016851084458893044,332.1,2.47,7937395.0
2010-01-31,FLS,30940,0.01654890872220465,336.0,2.74,5035904.33
2010-01-31,TJX,40539,0.012674664869659822,306.7,0.73,15953139.09
2010-01-31,CTSH,86158,0.01236465872656058,310.7,1.01,12977105.46
2010-01-31,IPG,53065,0.011092834615750398,323.2,1.86,3140322.28
2010-01-31,CA,25778,0.010241026310329986,307.0,0.75,11461395.08
2010-01-31,BMC,11976,0.010083511490265207,313.8,1.22,7056475.44
2010-01-31,VRSN,85753,0.009018356130420232,315.4,1.33,4199380.09
2010-01-31,THC,52337,0.008974484219629502,317.8,1.49,2665460.2
2010-01-31,NVDA,86580,0.00888820647027861,307.7,0.8,8640961.74
2010-01-31,COG,76082,0.008887043060196491,315.4,1.33,3966838.58
2010-01-31,PXD,75241,0.00882574981759797,313.4,1.19,5071817.58
2010-01-31,MU,53613,0.008197487999476496,307.7,0.8,7417772.64
2010-01-31,AKAM,87299,0.007562239180557765,311.1,1.03,4229825.6
2010-01-31,BIG,67467,0.007082309922546342,312.8,1.15,2348427.42
2010-01-31,WAT,82651,0.0070556304528957385,307.7,0.8,5395664.12
2010-01-31,RRD,38682,0.007027977484732162,309.8,0.95,4072494.68
2010-01-31,IP,21573,0.006699352926186678,299.2,0.22,9922206.45
2010-01-31,LTD,64282,0.006682236786854418,305.4,0.64,6129974.82
2010-01-31,GNW,90162,0.00618268434441295,302.9,0.47,6762224.0
2010-01-31,CNX,86799,0.0055885031098621306,298.4,0.16,8440418.46
2010-01-31,WYNN,89533,0.004308203334862155,296.0,0.0,7629370.84
2010-01-31,FTR,23887,-0.0,122.3,0.0,2376816.08
2010-01-31,WM,11955,-0.0,122.0,1.06,15693346.6
2010-01-31,CVX,14541,-0.0,121.0,2.69,144692048.16
2010-01-31,PBCT,12073,-0.0,120.2,0.07,5578650.0
2010-01-31,SWY,76149,-0.0,119.3,2.75,9123680.0
2010-01-31,XEL,23931,-0.0,118.2,2.08,9489103.88
2010-01-31,FO,10225,-0.0,118.1,2.25,6249716.94
2010-01-31,WEC,23536,-0.0,117.5,2.98,5721624.34
2010-01-31,VZ,65875,-0.0,116.8,1.28,83435120.0
2010-01-31,GAS,48274,-0.0,116.2,2.19,1832760.12
2010-01-31,TE,37161,-0.0,112.2,2.7,3328352.19
2010-01-31,XRX,27983,-0.0,111.7,1.63,7581002.32
2010-01-31,ED,11404,-0.0,109.8,2.67,12273575.22
2010-01-31,AVY,44601,-0.0,109.4,3.2,3665339.95
2010-01-31,R,27633,-0.0,108.6,2.52,2040256.4
2010-01-31,EQT,24328,-0.0,108.0,2.03,5763054.38
2010-01-31,DF,83421,-0.0,107.1,2.44,3182109.22
2010-01-31,PCAR,60506,-0.0,106.7,2.93,13121945.85
2010-01-31,COST,87055,-0.0,106.1,2.71,25230894.19
2010-01-31,SCG,23085,-0.0,105.3,2.59,4384766.13
2010-01-31,AEE,24985,-0.0,104.4,1.78,6053331.55
2010-01-31,CHK,78877,-0.0,103.0,3.96,16057440.0
2010-01-31,EIX,15720,-0.0,99.0,2.42,10856022.52
2010-01-31,KFT,89006,-0.0,98.5,1.33,40860458.4
2010-01-31,D,64936,-0.0,98.5,1.3,22372647.86
2010-01-31,ETFC,83862,-0.0,96.9,3.77,2878835.92
2010-01-31,GPC,46674,-0.0,94.0,1.84,6011919.36
2010-01-31,HSY,16600,-0.0,93.5,0.66,6084210.73
2010-01-31,AET,88845,-0.0,90.6,1.69,12991995.0
2010-01-31,VMC,15202,-0.0,90.5,2.85,5541470.19
2010-01-31,SO,18411,-0.0,86.0,2.22,26240000.0
2010-01-31,IRM,83143,-0.0,85.8,1.48,4648695.3
2010-01-31,SVU,44951,-0.0,82.0,3.01,3118593.55
2010-01-31,BK,49656,-0.0,69.8,3.28,35135920.15
2010-01-31,LXK,82643,-0.0,69.6,3.14,2014250.58
2010-01-31,ADM,10516,-0.0,67.0,2.97,19251289.44
2010-01-31,TSO,37284,-0.0,66.4,3.04,1752562.5
2010-01-31,XOM,11850,-0.0,63.9,1.89,304876188.14
2010-01-31,KEY,64995,-0.0,50.6,3.62,6307881.3
2010-01-31,HBAN,42906,-0.0,48.6,3.92,3431469.78
2010-01-31,WFR,81776,-0.0,31.3,3.25,2812409.96
2010-01-31,ZION,84129,-0.0,21.1,3.8,2853562.25
2010-02-28,AAPL,14593,0.10093019001299844,379.5,7.42,185548392.9
2010-02-28,MSFT,10107,0.08976696006216243,310.6,0.66,251449116.87
2010-02-28,WFC,38703,0.06702574485449153,341.2,3.66,141641103.52
2010-02-28,MRK,22752,0.0629956007110751,353.3,4.85,112649074.88
2010-02-28,JPM,47896,0.058574544443740315,306.4,0.25,166747271.67
2010-02-28,GS,86868,0.05008003413735966,349.6,4.49,80376725.84
2010-02-28,FCX,81774,0.04996499947533947,383.0,7.77,32361265.4
2010-02-28,EBAY,86356,0.047253938476625915,379.2,7.39,29903141.14
2010-02-28,SNDK,82618,0.035194990757024334,370.9,6.58,6688409.2
2010-02-28,C,70519,0.03374784554629357,304.8,0.09,96843220.0
2010-02-28,MA,91233,0.03149942449546977,350.7,4.6,24779871.54
2010-02-28,NWSA,90441,0.029586158892067532,347.1,4.24,24355968.56
2010-02-28,MWV,21186,0.02909087168743075,360.4,5.55,3929094.38
2010-02-28,GLW,22293,0.0270284893511506,339.7,3.52,27483124.92
2010-02-28,COF,81055,0.02334031265958158,339.4,3.49,17187348.5
2010-02-28,AGN,75646,0.020052352302646573,332.3,2.79,17762778.43
2010-02-28,ISRG,88352,0.019426302883837676,334.0,2.96,13515549.15
2010-02-28,COG,76082,0.018567949905626404,338.8,3.43,4167374.94
2010-02-28,DO,82298,0.016203732200850904,328.4,2.41,12139750.32
2010-02-28,PCP,63830,0.013643827461834067,320.5,1.63,15974194.5
2010-02-28,CEG,24221,0.01356922432370792,326.6,2.23,7049070.0
2010-02-28,CTSH,86158,0.012388124085203712,319.1,1.49,14321610.93
2010-02-28,HSP,90110,0.011442566258532478,321.2,1.7,8574322.83
2010-02-28,RRD,38682,0.011126675691026332,323.7,1.94,4086877.86
2010-02-28,PXD,75241,0.010593048527748542,321.7,1.75,5390407.5
2010-02-28,IP,21573,0.010447200824834578,318.1,1.39,10105595.5
2010-02-28,NWL,60986,0.010150593943193656,321.9,1.77,3818375.0
2010-02-28,WLP,89179,0.010084268939729737,305.2,0.13,27466010.97
2010-02-28,SBUX,77702,0.009343202259431414,311.0,0.7,17031294.0
2010-02-28,COH,88661,0.009289197800555229,314.8,1.07,11449484.44
2010-02-28,CI,64186,0.00878776183009966,315.2,1.11,9420437.94
2010-02-28,WYNN,89533,0.008439896685718803,315.6,1.15,7837926.72
2010-02-28,FLS,30940,0.007613372963919161,315.5,1.14,5577415.16
2010-02-28,CRM,90215,0.007190209519923529,312.6,0.85,8486955.0
2010-02-28,L,26710,0.007113556722742802,307.6,0.36,15401943.64
2010-02-28,TLAB,75257,0.007000542798777336,316.3,1.22,2653440.0
2010-02-28,EXPE,90808,0.005358210000096496,310.7,0.67,5872472.0
2010-02-28,CF,90829,0.00486801476616445,310.2,0.62,5160926.72
2010-02-28,AMD,61241,0.0034977389850655103,307.3,0.33,5316564.12
2010-02-28,THC,52337,0.0032777862055318,308.8,0.48,2535649.96
2010-02-28,UNM,71175,0.00237878220020321,303.9,0.0,6916744.56
2010-02-28,CBG,90199,0.002065754350187043,305.4,0.15,3865197.6
2010-02-28,FTR,23887,-0.0,124.9,0.0,2432692.36
2010-02-28,LXK,82643,-0.0,124.0,2.41,2635144.41
